0 0
1 36
5.00000E-03 8.891E+02 8.569E+02
5.18220E-03 8.118E+02 7.825E+02
5.18220E-03 8.611E+02 8.301E+02
5.36198E-03 7.915E+02 7.632E+02
5.54800E-03 7.282E+02 7.022E+02
5.54800E-03 7.592E+02 7.322E+02
6.00000E-03 6.284E+02 6.062E+02
8.00000E-03 3.108E+02 2.989E+02
1.00000E-02 1.791E+02 1.711E+02
1.50000E-02 6.528E+01 6.084E+01
1.71663E-02 4.663E+01 4.293E+01
1.71663E-02 1.070E+02 7.980E+01
2.00000E-02 7.106E+01 5.496E+01
2.09476E-02 6.300E+01 4.914E+01
2.09476E-02 8.838E+01 6.222E+01
2.13487E-02 9.515E+01 5.959E+01
2.17574E-02 8.023E+01 5.715E+01
2.17574E-02 9.222E+01 6.487E+01
3.00000E-02 4.128E+01 3.149E+01
4.00000E-02 1.983E+01 1.576E+01
5.00000E-02 1.121E+01 9.034E+00
6.00000E-02 7.035E+00 5.678E+00
8.00000E-02 3.395E+00 2.695E+00
1.00000E-01 1.954E+00 1.502E+00
1.15606E-01 1.378E+00 1.027E+00
1.15606E-01 4.893E+00 1.382E+00
1.50000E-01 2.591E+00 1.083E+00
2.00000E-01 1.298E+00 6.746E-01
3.00000E-01 5.192E-01 3.050E-01
4.00000E-01 2.922E-01 1.732E-01
5.00000E-01 1.976E-01 1.152E-01
6.00000E-01 1.490E-01 8.494E-02
8.00000E-01 1.016E-01 5.574E-02
1.00000E+00 7.896E-02 4.241E-02
1.25000E+00 6.370E-02 3.351E-02
1.50000E+00 5.587E-02 2.891E-02
2.00000E+00 4.878E-02 2.523E-02
3.00000E+00 4.447E-02 2.434E-02
4.00000E+00 4.392E-02 2.546E-02
5.00000E+00 4.463E-02 2.689E-02
6.00000E+00 4.583E-02 2.829E-02
8.00000E+00 4.879E-02 3.068E-02
1.00000E+01 5.195E-02 3.259E-02
1.50000E+01 5.927E-02 3.552E-02
2.00000E+01 6.512E-02 3.662E-02
